user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,record_date,disposable_income,expense_to_income_ratio,loan_to_income_ratio,education_level_encoded,gender_encoded,has_loan_encoded,region_Africa,region_Asia,region_Europe,region_North America,region_Other,age_Gen Z,age_Millennials,age_Gen X,age_Boomers,risk_score,risk_category,system_decision,recommended_action
U00110,-1.5633489952125184,Male,High School,Employed,Teacher,-0.5749898110624062,-1.045455199788749,-0.8133436325944752,Yes,Education,1.366429163637211,-0.2145641248274482,1.5254934318015962,2.3998843525050555,0.8599679847557562,0.5014412465909512,-0.8751903113134376,2021-10-29,-1.4528480735934386,-1.5233327352858683,0.7166105695647268,-1.4556552660167976,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,2.015121545500498,2.549237610723978,-0.4957652923636176,-0.6357064101259964,-0.7854394787549291,7.03,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00112,-0.7621747439266885,Male,Bachelor,Unemployed,Manager,-1.8545617582565157,-1.5632216678464037,-1.175900366565412,Yes,Business,1.003251969750968,-0.3289983247354206,1.6338091201863336,2.089522645447596,6.955281820258082,0.9039043840115888,-0.5349946670862626,2023-03-15,-1.8217188444241592,-0.2604438016333349,5.006414703232213,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,0.05,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00134,1.3075254052283718,Male,Master,Employed,Accountant,-1.8545617582565157,-1.585651455601478,-1.213474264554935,Yes,Business,0.7987836572503938,-0.3289983247354206,1.2828126382390692,1.5268600948978484,5.745788669297089,0.9542122761891686,-0.948840914702826,2022-10-24,-1.471004002499302,-0.6136783703836282,4.3391900336710725,0.9488415150249444,0.7716849818829913,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,0.06,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00135,0.3728221120615703,Female,Master,Self-employed,Unemployed,-0.2708615142695129,-0.7031300807317836,-1.1500964219201268,Yes,Home,1.1766204654280172,-0.3289983247354206,1.6141173230988324,0.8903018998106107,0.7084490625474559,-1.0077955187364398,-1.5520744281778165,2022-07-18,-1.5235117828108289,-1.0738172435995432,0.4427756642487688,0.9488415150249444,-0.9815988701648056,1.2227483409084248,2.0231925760568363,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,14.52,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00167,1.3075254052283718,Male,Bachelor,Employed,Doctor,-0.2135593085528849,-0.2053776595809087,-0.9609761745657052,Yes,Car,2.310161801356022,-0.2145641248274482,1.9341607325588144,0.862854946125257,0.8307274909962598,0.2310363261364603,-1.2715007009801464,2024-09-10,-1.925961359042336,-0.0616833100167293,0.9286181117573714,-0.2534068754959267,0.7716849818829913,1.2227483409084248,2.0231925760568363,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,8.48,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00175,-0.7621747439266885,Female,Master,Employed,Accountant,1.6558250847619709,1.5631349724678485,1.2517030898601245,Yes,Car,2.327541290272812,-0.443432524643393,5.809231041438889,0.7319540900874173,1.1922463229318534,-0.3097735147725214,0.183975508857767,2021-10-12,-5.573948716868277,0.1977493372578822,0.2693987968144678,0.9488415150249444,-0.9815988701648056,1.2227483409084248,2.0231925760568363,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,-0.02,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00185,0.2392930701805987,Female,Bachelor,Employed,Manager,0.3384905626608563,-0.168541271857823,1.263762491325047,Yes,Car,2.055131240739792,-0.2145641248274482,2.0492183687157888,1.9121730985576195,0.6154111278581487,-0.6493517869711845,1.2466485006189425,2022-11-11,-1.8875494943669688,-0.7635328224230296,0.5385277774109528,-0.2534068754959267,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,1.981643460320046,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,19.19,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00212,0.9069382795854568,Male,Master,Employed,Doctor,-0.3866878109717263,-0.4568270001811205,-1.1304363291761876,Yes,Car,1.4199665843126157,-0.3289983247354206,1.6251702278600484,-0.364868405261903,0.7828794102989016,-1.215315573968956,-1.506481197508195,2022-03-22,-1.619075790803396,-0.3240555399357105,0.6206300704167674,0.9488415150249444,0.7716849818829913,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,10.78,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00217,0.3728221120615703,Female,Master,Employed,Manager,-0.9154481276193898,-1.1628968071499295,-0.7553666649151005,Yes,Car,2.187793957445371,0.0143042749884965,1.4587237617743023,1.866780059770304,1.1417400155290869,-0.8505833556815033,-0.4823870932366995,2023-09-24,-1.460975708853368,-1.379656842879201,1.6226195616376218,0.9488415150249444,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,-0.05,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00233,0.5731156748830278,Female,Bachelor,Student,Accountant,-0.2403459830266689,0.4560082621212641,-0.8698638669599835,Yes,Home,2.5380050581847016,0.0143042749884965,1.762566739957406,1.9818461348358245,0.7642718233610404,-0.9511991400366628,-1.1241994942013698,2025-04-11,-1.9020106285881084,1.4476944365636788,1.0635274608073702,-0.2534068754959267,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,11.73,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00241,-1.2295263905100893,Male,Bachelor,Unemployed,Accountant,-1.491951504452828,-1.0463556122867497,-0.936055158055502,Yes,Car,2.0871822884785667,0.0143042749884965,1.294947526834612,1.5954774791112325,2.250220551684547,1.6333688205864945,-0.1386842774195535,2024-02-02,-1.490304282971439,1.3097284155831082,3.356682072167056,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,0.1,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00249,0.4395866330020562,Other,Bachelor,Employed,Driver,0.3115564192753015,0.3421243821912079,-0.0102235249048007,Yes,Business,2.1749972961524917,-0.2145641248274482,2.30317278556779,2.3333782724213137,0.7217401960744999,1.1428668718550925,-0.24389942511868,2024-01-03,-2.251864163350053,0.1380987912892367,0.5914431765680441,-0.2534068754959267,2.5249688339307883,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,1.981643460320046,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,13.98,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00252,0.4395866330020562,Male,Bachelor,Self-employed,Salesperson,-1.4360344531574751,-1.441146230312585,-1.1122783120222577,Yes,Education,1.4515515984699645,1.1586462740682204,0.4975671150636477,1.7084322500471103,0.9795881864991512,-0.385235353038891,-1.0224915180922145,2022-05-21,-0.6059320446724737,-1.4826776702325115,2.246719731008583,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,1.0,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00264,-0.8957037858076601,Male,Bachelor,Employed,Unemployed,-0.8187559222194289,-1.1940818253733687,-0.9459589718030436,Yes,Car,0.6915670566352724,-0.3289983247354206,1.0455541117378682,0.7836810412636603,0.7456642364231788,-1.498297467467842,-1.00495566014236,2025-01-24,-1.0192057867163529,-1.6341415549951608,0.481636750829709,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,2.015121545500498,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,12.63,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00272,1.4410544471093434,Female,High School,Employed,Manager,0.5519518124489934,0.8877377538455674,-0.5970816048050088,Yes,Education,1.5732578335178695,-0.443432524643393,4.601386710960413,2.3302113162268503,1.4075626860699644,-0.5235820565272352,-1.0189843465022437,2023-10-20,-4.561666277900268,0.6615193707380989,0.3075823307575644,-1.4556552660167976,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,1.981643460320046,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,-0.03,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00275,-1.0292328276886318,Male,Bachelor,Unemployed,Driver,-0.9561021465464716,-1.2413498213049987,-0.6079580766656825,Yes,Business,2.5202548720732,0.0143042749884965,1.5229281577179288,1.4656322751382136,1.2454108570400289,-1.2216040604911536,-0.072048017210107,2023-07-07,-1.519713509527027,-1.5868600265432595,1.9396563564534135,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,-0.07,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00278,1.7081125308712866,Male,Master,Self-employed,Student,-1.4741867673313036,-1.142414252927117,-1.0131082842067645,Yes,Home,2.324293559275707,1.7308172736080822,0.6779142179709988,1.3442322876837651,1.3092082979698396,1.3440984405654113,-0.5314874954962918,2022-08-02,-0.8568615604600256,0.55919577957574,3.569260900974822,0.9488415150249444,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,2.015121545500498,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,0.08,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00288,-0.2280585764028019,Female,Master,Employed,Accountant,-0.0764606213277432,0.1890615779579021,-0.5911316905689875,Yes,Business,2.0034517196076327,-0.443432524643393,4.960008014792946,0.1291767610744606,2.0987016294762464,0.8158655727008244,-0.776989506794253,2023-03-26,-4.951567552249472,0.5113011224128912,0.7096030539300459,0.9488415150249444,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,0.05,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00306,-0.2280585764028019,Female,Bachelor,Unemployed,Accountant,-1.180423428337153,-0.7194765938052434,-1.096537064702669,Yes,Home,0.0556784435207689,-0.443432524643393,1.1057099433484865,1.8224426730478096,1.2135121365751236,-1.2844889257131282,-1.1768070680509328,2021-12-31,-1.2816716445569891,1.170306834210628,0.2427921274292504,-0.2534068754959267,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,-0.08,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00308,0.7734092377044852,Male,Master,Employed,Accountant,-0.4812522506447091,-0.698027743243113,-0.4487830882094553,Yes,Education,2.498727349572345,2.3029882731479443,1.2681418017978796,2.278484365050607,0.6499680750284629,-0.0205031347514381,-0.2824783126083595,2022-04-23,-1.2442595657580071,-0.7539720189594251,1.246594217703474,0.9488415150249444,0.7716849818829913,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,17.5,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00331,-1.0292328276886318,Male,High School,Unemployed,Unemployed,-0.7394597816615659,-0.906747752535763,-0.1209229533574185,Yes,Business,2.5380050581847016,-0.3289983247354206,2.808721628854266,-0.2054649434738882,1.843511865757004,0.0423817304705364,0.689008217813573,2021-11-22,-2.7943552842483865,-0.8747831833267278,1.5820590223128996,-1.4556552660167976,0.7716849818829913,1.2227483409084248,2.0231925760568363,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,0.0,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00344,0.1725285492401129,Female,Bachelor,Employed,Student,-1.8545617582565157,-1.5468019505048136,-1.2542904237821872,Yes,Home,-0.2325623093371424,-0.3289983247354206,0.0688514719040506,2.2330913262632914,1.5643980616890822,0.3505175700582121,-1.4924525111483118,2023-12-28,-0.2822190301305387,-0.0018585739222029,0.9736833527390302,-0.2534068754959267,-0.9815988701648056,1.2227483409084248,2.0231925760568363,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,0.02,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00347,-0.6286457020457169,Female,PhD,Self-employed,Doctor,-1.431278580752869,-1.3090784101790025,-0.5477719590479866,Yes,Car,0.5177520192756403,-0.2145641248274482,0.3754063553609227,0.0405019876294723,0.8094616773529896,-0.5424475160938276,1.3588779914980105,2022-12-15,-0.5115717362662389,-0.6986991948147876,1.0596375347156313,2.151089905545815,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,2.015121545500498,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,9.5,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00352,-1.2295263905100893,Male,Other,Employed,Student,-0.0115321661738289,0.1404539439194903,0.1014860021837054,Yes,Car,2.07601894330186,-0.2145641248274482,1.87220673951169,1.2872270761834157,0.6951579290204121,1.0233856279333406,0.1453966213680873,2024-05-05,-1.8783977253249884,0.2931429339716105,0.7046922481163643,,0.7716849818829913,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,15.3,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00376,-0.3615876182837736,Male,Bachelor,Employed,Teacher,-0.9774904055000768,-1.2251789984750514,-0.1454181767270985,Yes,Car,1.9050542515942357,0.0143042749884965,1.1824304689819192,1.6113122600835514,1.0035122268478305,0.444844867891174,1.137926181329845,2021-12-25,-1.1935535304657197,-1.4928981966543922,1.5201570822449315,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,1.981643460320046,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,0.03,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00380,-0.2280585764028019,Male,Master,Student,Engineer,-1.8545617582565157,-1.5847583635302902,-1.2330161491894924,Yes,Business,0.158367148226901,-0.3289983247354206,0.4498641302081602,0.8607436419956145,2.877562054161018,-1.4542780618124598,-1.1627783816910493,2023-12-30,-0.6499743625329635,-0.5996135474764689,2.249371379675488,0.9488415150249444,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,2.015121545500498,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,-0.09,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00401,0.7734092377044852,Other,Other,Employed,Student,0.2367475470327479,-0.212493114443158,-0.0839378155430219,Yes,Home,2.5380050581847016,-0.2145641248274482,2.025082874825112,0.5588271514567257,0.647309848323054,1.677388226241877,-0.2859854841983302,2023-11-04,-1.8840144828131744,-0.7243727058895175,0.7605366980141675,,2.5249688339307883,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,17.73,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00409,-0.2280585764028019,Male,High School,Employed,Accountant,-1.4814548779828611,-1.2957845150865697,-1.21901652256089,Yes,Business,1.1313930253300162,2.3029882731479443,0.4904840568386484,2.214089589096508,1.0619932143668234,-0.9197567074256754,-1.453873623658632,2023-09-11,-0.6422895548073235,-0.3942716516424274,2.0040505085477114,-1.4556552660167976,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,1.981643460320046,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,1.573053195738267,-0.7854394787549291,-0.05,,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00418,-0.8289392648671743,Female,Bachelor,Self-employed,Unemployed,-1.2620158705211606,-1.0546642967195203,-1.095046550067279,Yes,Business,2.021420428281364,0.5864752745283585,0.4865527974577214,0.7403993066059876,0.7031326091366383,-1.2907774122353255,-1.113677979431457,2023-12-16,-0.6251334117778452,-0.0122941562983458,2.278688391034895,-0.2534068754959267,-0.9815988701648056,1.2227483409084248,-0.4942683221727615,1.9873281970639292,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,2.017083517953397,-0.6357064101259964,-0.7854394787549291,14.77,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00421,0.5731156748830278,Male,Bachelor,Self-employed,Unemployed,-1.790786720662522,-1.603119750879764,-0.9999866537463652,Yes,Home,2.007753063210879,-0.443432524643393,5.274575135174197,1.227054908488602,15.631733786712331,1.5075990901425451,0.7872090223327576,2023-08-03,-5.381871132562191,-1.5493864868260794,6.589217272310759,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,0.09,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00438,1.5078189680498293,Male,Bachelor,Employed,Engineer,-1.8545617582565157,-1.5047534188908622,-1.0765439316146663,Yes,Car,1.8071940905701545,-0.2145641248274482,1.585320500849145,1.084541879737728,6.78781353781733,0.6523649231236903,0.5627500405746216,2024-10-12,-1.7860674235536065,0.6603409570509325,7.6298530705262015,-0.2534068754959267,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,1.9934314593115177,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,0.04,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00482,1.7081125308712866,Male,Bachelor,Self-employed,Student,-1.3158420233174783,-1.3438650783944444,-0.4273021451130604,Yes,Education,1.9066479932491216,0.5864752745283585,0.8965660181914487,1.9470096166967217,1.2374361769238025,0.70267281530127,1.3448493051381272,2023-05-21,-0.9848052394993596,-1.2761842393127378,2.336168113028576,-0.2534068754959267,0.7716849818829913,1.2227483409084248,2.0231925760568363,-0.5031881505417154,-0.5016475461591116,-0.5046316454113772,-0.4962479817819767,-0.3922741433726149,-0.4957652923636176,-0.6357064101259964,1.2731725703235466,0.04,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
U00499,-1.630113516153004,Male,Other,Unemployed,Manager,-0.2122531553343441,0.2837659396378619,0.1398503406713602,Yes,Car,1.423226128581746,-0.3289983247354206,1.8471683061872315,0.6696706182629613,0.7881958637097193,-0.8002754635039235,0.4049273190259322,2021-12-17,-1.9414983663450656,1.00048401291104,0.5277479921016165,,0.7716849818829913,1.2227483409084248,-0.4942683221727615,-0.5031881505417154,-0.5016475461591116,1.981643460320046,-0.4962479817819767,2.549237610723978,-0.4957652923636176,-0.6357064101259964,-0.7854394787549291,10.54,High Risk,❌ AUTO-REJECT,Kirim Konseling Keuangan
